isn,365,90,3,iśn,izn
how,3581,91,3,hõw0,how1
get,327,92,3,get,get
most,55287,93,5,môst,moest
way,8121,94,3,wãý,wae1
down,2585,95,4,dõw0n,down
our,5811,96,3,õυŕ,owa1
made,52821,97,4,mâdè,meyd1
got,3571,98,3,got,got1
much,5743,99,4,muĉħ,mukh
think,73354,100,5,πħiñk,think
wasn,8565,100,4,wáśn,wozn
work,8764,101,4,wòŕk,wurk
between,1378385,102,7,bėtwêèn,bitwiyn
go,3521,103,3,gô,goe1
years,8316,104,4,yėàŕś,yiaz
er,761,105,2,èŕ,ur1
many,52538,106,5,mãný,meniy
ve,7,107,1,vè,v
being,138353,108,6,bêiñg0,biying
those,73526,109,5,τħôśè,thoez
before,13218,110,5,bėfør#è,bifaw
right,67871,111,4,rîg0ħt,ruyt1
because,134186,112,6,bėcåùśè,bikawz
re,6381,113,3,rê,riy1
re,762,113,2,ŕè,ur2
re,763,113,2,ŕè,ur3
through,736551,114,5,πħröùg0ħ,throo1
yeah,821,115,2,yeàħ,ye1
good,37721,116,4,gōòd,guud1
make,5284,117,4,mâkè,meyk
such,8743,118,4,suĉħ,sukh
still,8734,119,4,still,stil
stillest,8734287,119,7,stillést,stilest
year,831,120,3,yėàŕ,yia
must,5787,121,4,must,must
even,38725,123,5,êvén,iyven
take,7284,124,4,tâkè,teyk
own,525,125,3,ôw0n,oen
too,7551,126,3,töò,too1
off,52,127,2,o#ff,of
here,3311,128,3,hėŕè,hia1
come,4751,129,3,cőmè,kum1
both,15273,130,5,bôπħ,boeth
does,276,131,3,dőèś,duz
say,812,132,3,sãý,sae
oh,521,133,2,ôħ,oe1
used,7262,134,4,ûśèd,uezd
going,352353,135,6,gôiñg0,goeing
use,728,136,3,ûsè,ues
use,7261,136,3,ûśè,uez1
use,7262,136,3,ûśè,uez2
uses,72836,136,5,ûsėś,uesiz
uses,726361,136,5,ûśėś,ueziz1
uses,726362,136,5,ûśėś,ueziz2
us,78,137,2,us,us
government,3777655257,138,10,gővèŕnmént,guvurnment
day,212,139,3,dãý,dae
man,5151,140,3,man,man1
might,57871,141,4,mîg0ħt,muyt1
same,82851,142,4,sâmè,seym1
under,7521,143,4,undèŕ,unda
yes,828,144,3,yes,yes
however,358271,145,6,hõw0evèŕ,howeva
put,6777,146,4,pūt,puut
world,876421,147,5,wòŕld,wurld1
another,157731,148,6,ánőτħèŕ,anutha
want,8557,149,4,want,wont
wanting,8557353,149,7,wantiñg0,wonting
thought,73187,150,5,πħøùg0ħt,thawt
while,87841,151,4,wħîlè,wuyl1
life,4782,152,4,lîfè,luyf
again,1325,153,4,ágãìn,agen
against,132587,154,6,ágãìnst,agenst
never,5271,155,4,nevèŕ,neva
need,53821,156,4,nêèd,niyd1
old,52421,157,4,ôld,oeld1
look,4774,158,4,lōòk,luuk
home,35251,159,4,hômè,hoem1
something,87573353,160,8,sőmèπħiñg0,sumthing
long,4553,161,4,loñg0,long
house,35881,162,4,hõùsè,hows1
house,35882,162,4,hõùsè,hows2
house,35861,162,4,hõùśè,howz1
why,8781,163,3,wħŷ,wuy1
whys,87861,163,4,wħŷś,wuyz1
each,3843,164,4,êàĉħ,iykh
part,6167,165,4,pār#t,part
since,8358,166,4,sinçè,sins
end,252,167,3,end,end
number,57511,168,5,numbèŕ,numba
found,25852,169,5,fõùnd,fownd
place,64288,170,5,plâçè,pleys
different,232625,171,6,diffèrént0,difren
went,8257,172,4,went,went
little,4374,173,4,littlè,litl
really,6381438,174,7,rêallý,riyaliy
came,4285,175,4,câmè,keym
left,4227,176,4,left,left
children,43342625,177,8,ĉħildrén,khildren
local,4524141,178,6,lôcál,loekal1
within,837335,179,6,wiτħin,within
always,1848126,180,7,ålwãýś,awlwaez
without,8373587,181,7,wiτħõùt,withowt
one,875,182,3,one,wun
around,165852,183,6,árõùnd,arownd
great,362871,184,5,grèât,greyt1
give,337,185,3,givè,giv
set,827,186,3,set,set
system,838725,187,6,sẏstém,sistem
small,85184,188,5,smål0l,smawl
mean,53851,189,4,mêàn,miyn1
although,1847352,191,7,ålτħôùg0ħ,awlthoe
case,4288,192,4,câsè,keys
next,52487,193,5,next,nekst
things,733536,194,6,πħiñg0ś,thingz
find,278521,195,5,fînd,fuynd1
social,85283314,196,8,sôćiál,soeshial
given,33725,197,5,givén,given
group,365561,198,5,gröùp,groop1
second,824552,199,6,secónd,sekond
quite,48787,200,5,qυîtè,kwuyt
until,75734,201,5,until,until
party,6167381,202,6,pār#tý,partiy1
point,653571,203,5,pσìnt,point1
every,27638,204,5,evèrý,evriy
company,47561538,205,8,cőmpáný,kumpaniy
women,83535,207,5,women,wimin
says,826,208,3,sãy0ś,sez
later,42871,209,5,lâtèŕ,leyta
havn,3175,210,4,havn,havn
important,356187157,210,9,impør#tánt,impawtant
took,7774,211,4,tōòk,tuuk
state,87287,212,5,stâtè,steyt
high,3781,213,3,hîg0ħ,huy1
men,525,214,3,men,men
away,1812,215,4,áwãý,awae
information,35276528835,216,11,infòŕmâţìòn,infurmeyshn
public,671434,217,6,public,publik
help,3246,218,4,help,help
head,322,219,3,heàd,hed
national,5183514,220,7,naţìònál,nashnal
often,52725,221,5,o#ftén,often
seen,83851,222,4,sêèn,siyn1
school,84554,223,5,scħöòl,skool
money,57538,224,5,mőnêy0,muniy
told,752421,225,5,tôld,toeld1
fact,2147,226,4,fact,fakt
night,57871,227,4,nîg0ħt,nuyt1
further,276731,228,6,fùŕτħèŕ,furtha
better,1271,229,4,bettèŕ,beta
british,1637383,230,7,britiŝħ,british
business,136538,231,6,buśìnėss,biznis
less,4281,232,3,less,les1
taken,728425,233,6,tâkén,teyken
done,2751,234,3,dőnè,dun1
hand,3152,235,4,hand,hand
having,3173531,236,6,haviñg0,having1
thing,73353,237,5,πħiñg0,thing
looked,47747,238,5,lōòkèð,luukt
london,455255,239,6,lóndón,london
area,26381,240,5,ãrêá,eriya
water,81871,241,5,wåtèŕ,wawta
perhaps,6763168,242,7,pèŕhaps,purhaps
face,2288,243,4,fâçè,feys
best,1287,244,4,best,best
form,2185,245,4,før#m,fawm
family,2153438,246,7,famílý,familiy
general,42526141,247,7,ĝenérál,jeneral1
though,73521,248,4,τħôùg0ħ,thoe1
already,18462238,249,8,ålreàdý,awlrediy
possible,658314,250,6,possíblè,posibl
nothing,5773353,251,7,nőπħiñg0,nuthing
early,764381,252,5,èàŕlý,urliy1
large,4164,253,4,lār#ĝè,larj
yet,827,254,3,yet,yet
young,87531,255,4,yòuñg0,yung1
side,87821,256,4,sîdè,suyd1
asked,1847,257,4,askèð,askt
whether,827311,258,5,wħeτħèŕ,wetha1
days,2126,259,4,dãýś,daez
called,41842,260,5,cål0lèd,kawld
hadn,3125,260,4,hadn,hadn
john,4551,261,3,joħn,jon1
enough,3572,262,4,enough,inuf
development,23724565257,263,11,dėvelópmént,divelopment
week,83841,264,4,wêèk,wiyk1
round,65852,265,5,rõùnd,rownd
power,6581,266,4,põwèŕ,powa
change,432854,267,6,ĉħânĝè,kheynj
country,4757638,268,7,còuntrý,kuntriy
almost,18455287,269,8,ålmôst,awlmoest
council,4585834,270,7,cõùnçíl,kownsil
himself,3358242,271,7,himself,himself
room,6555,272,4,röòm,room
tell,7241,273,3,tell,tel1
service,876738,274,6,sèŕviçè,survis
political,654373414,275,9,pólitícál,politikal
far,2161,276,3,fār#,far1
able,2814,277,4,âblè,eybl
become,13475,278,5,bėcőmè,bikum
open,52625,279,5,ôpén,oepen
market,516437,280,6,mār#kėt,markit
times,77856,281,5,tîmèś,tuymz
whole,35241,282,4,w0hôlè,hoel1
support,876187,283,6,suppør#t,supawt
half,3162,284,4,hāl0f,harf
eyes,7861,285,3,èŷèś,uyz1
members,525116,286,6,membèŕś,membaz
working,8764353,287,7,wòŕkiñg0,wurking
control,45576524,288,8,cóntrôl,kontroel
major,52841,289,5,mâjòŕ,meyja
problem,6651425,290,7,problém,problem
doing,255353,291,6,döiñg0,dooing
court,41871,292,4,cøùr0t,kawt1
towards,7581826,293,7,tówår0dś,towawdz
mind,578521,294,5,mînd,muynd1
anything,253873353,295,9,ãnýπħiñg0,eniything
others,77316,296,5,őτħèŕś,uthaz
felt,2247,297,4,felt,felt
war,8181,298,3,wår0,waw1
car,4161,299,3,cār#,kar1
police,654388,300,6,pólïçè,poliys
two,7552,300,3,tw0ö,too2
keep,4386,301,4,kêèp,kiyp
full,2774,302,4,fūll,fuul
making,5284353,303,7,mâkiñg0,meyking
either,387311,304,5,êìτħèŕ,iytha1
held,3242,305,4,held,held
report,636187,306,6,rėpør#t,ripawt
interest,3576287,307,7,intèrést,intrest
once,8758,308,4,őnçè,wuns
problems,66514256,309,8,problémś,problemz
act,147,310,3,act,akt
road,65221,311,4,rôàd,roed1
probably,665111438,312,9,probáblý,probabliy
available,17284114,313,8,ávâìláblè,aveylabl
labour,428111,314,5,lâbòùŕ,leyba1
law,4181,315,3,låw0,law1
research,6387643,316,7,rėsèàŕĉħ,risurkh
following,254528353,317,9,follôwiñg0,foloewing
level,42724,318,5,levél,level
show,83521,319,4,ŝħôw0,shoe1
saw,8181,320,3,såw0,saw1
looking,4774353,321,7,lōòkiñg0,luuking
feel,2384,322,4,fêèl,fiyl
today,75212,323,5,tódãý,todae
name,5285,324,4,nâmè,neym
mother,57731,325,5,mőτħèŕ,mutha
past,61871,326,4,past,past1
question,4828835,327,7,qυesţìòn,kwesshn
let,427,328,3,let,let
knew,5552,329,3,k0nëw0,noo2
education,2272428835,330,10,edûcâţìòn,eduekeyshn
actually,147721438,331,9,actûállý,aktuealiy
policy,6543838,332,7,políçý,polisiy
am,15,333,2,am,am
m,5,333,1,m,m
ever,271,334,3,evèŕ,eva
known,5525,335,4,k0nôw0n,noen
above,1177,336,4,ábővè,abuv
office,5238,337,4,o#ffíçè,ofis
big,133,338,3,big,big
clear,4431,339,4,clėàŕ,klia
body,152381,340,5,bodý,bodiy1
door,2181,341,3,døòr0,daw1
voice,7538,342,4,vσìçè,vois
across,14658,343,5,ácro#ss,akros
britain,1637151,344,6,britáìn,britan1
person,676855,345,6,pèŕsón,purson
together,7532731,346,7,tógeτħèŕ,togetha
main,52851,347,4,mâìn,meyn1
services,87673836,348,8,sèŕviçėś,survisiz
care,421,349,3,cãŕè,kea
black,1414,350,4,black0,blak
book,1774,351,4,bōòk,buuk
months,575738,352,6,mőnπħs,munths
turned,77652,353,5,tùŕnèd,turnd
using,726353,354,6,ûśiñg0,uezing
health,32473,355,5,heàlπħ,helth
sure,83776,356,5,ŝūrè,shuur
white,87871,357,4,wħîtè,wuyt1
words,87626,358,5,wòŕdś,wurdz
child,437842,359,6,ĉħîld,khuyld
period,6363852,360,7,pėrïód,piriyod
minister,5353871,361,7,ministèŕ,minista
including,3544552353,362,10,inclüdiñg0,inklooding
several,827614,363,6,sevèrál,sevral
father,2167311,364,6,fāτħèŕ,fartha1
society,858782738,365,9,sóçîétý,sosuyetiy
seemed,838521,366,5,sêèmèd,siymd1
kind,47852,367,5,kînd,kuynd
began,13315,368,5,bėgan,bigan
god,352,369,3,god,god
top,7561,370,3,top,top1
weren,8765,370,4,wèŕèn,wurn
start,87167,371,5,stār#t,start
itself,378242,372,6,itself,itself
behind,1337852,373,7,bėhînd,bihuynd
themselves,732582476,374,9,τħemselvèś,themselvz
wanted,855722,375,6,wanted,wonted
economic,24555534,376,8,ecónomic,ekonomik
love,477,377,3,lővè,luv
means,53856,378,5,mêànś,miynz
upon,7655,379,4,upon,upon
areas,263816,380,6,ãrêáś,eriyaz
effect,32247,381,5,ėffect,ifekt
likely,4784438,382,7,lîkèlý,luykliy
english,3534383,383,7,ėñgliŝħ,inglish
city,83738,384,5,çitý,sitiy
therefore,73276218,385,8,τħeŕèfør#è,theurfaw
woman,877515,386,6,wōmán,wuuman
position,6563835,387,7,póśiţìòn,pozishn
real,63841,388,4,rêàl,riyl1
centre,825711,389,5,çentŕè,senta1
south,85873,390,5,sõùπħ,sowth
england,3534152,391,7,ėñglánd,ingland
community,4557253738,392,10,cómmûnítý,komuenitiy
view,7855,393,4,vĩëw0,vyoo
viewless,7855428,393,7,vĩëw0léss,vyooles
gave,3287,394,4,gâvè,geyv
hard,3162,395,4,hār#d,hard
job,451,396,3,job,job
among,15753,397,5,ámőñg0,amung
staff,8712,398,4,staff,staf
line,4785,400,4,lînè,luyn
process,665828,401,6,proçess,proses
future,272431,402,6,fûťùŕè,fuekha
particular,6767347241,403,10,pàŕticûlàŕ,purtikuela
provide,6657782,404,7,próvîdè,provuyd
became,134285,406,6,bėcâmè,bikeym
taking,7284353,407,7,tâkiñg0,teyking
international,357765183514,408,12,intèŕnaţìònál,inturnashnal
study,877238,409,6,studý,studiy
moment,5525257,410,7,mômént,moement
run,675,411,3,run,run
special,86283314,412,8,spećiál,speshial
result,636747,413,6,rėśult,rizult
action,14835,414,5,acţìòn,akshn
difficult,23234747,415,8,diffícult,difikult
pay,612,416,3,pãý,pae
particularly,61673472476438,417,14,pār#ticûlàŕlý,partikuelurliy
sense,8258,418,4,sensè,sens
age,284,419,3,âĝè,eyj
hasn,3165,420,4,haśn,hazn
order,1821,420,4,ør#dèŕ,awda
management,515145257,421,9,manáĝèmént,manajment
idea,782381,422,6,îdêá,uydiya
certain,876715,423,6,çèŕtáìn,surtan
north,51873,424,5,nør#πħ,nawth
light,47871,425,4,lîg0ħt,luyt1
play,6412,426,4,plãý,plae
sort,81871,427,4,sør#t,sawt1
west,8287,428,4,west,west
evidence,2732258,429,7,evídénçè,evidens
try,76781,430,4,trŷ,truy1
wouldn,87725,430,5,wōùl0dn,wuudn
experience,34863638258,432,11,ėxpėrïénçè,ikspiriyens
rather,616731,433,6,rāτħèŕ,rartha
land,4152,434,4,land,land
third,73762,435,5,πħìŕd,thurd
seems,838561,436,5,sêèmś,siymz1
believe,134387,437,6,bėlìêvè,biliyv
morning,51853531,438,7,mør#niñg0,mawning1
outside,5878782,439,7,õùtsîdè,owtsuyd
turn,7765,440,4,tùŕn,turn
else,248,441,3,elsè,els
free,2638,442,4,frêè,friy
meeting,5387353,443,7,mêètiñg0,miyting
leave,4387,444,4,lêàvè,liyv
cost,4587,445,4,cost,kost
church,437643,446,6,ĉħùŕĉħ,khurkh
death,2273,447,4,deàπħ,deth
sometimes,87577856,448,8,sőmètîmèś,sumtuymz
thus,7378,449,4,τħus,thus
training,76285353,450,8,trâìniñg0,treyning
range,62854,451,5,rânĝè,reynj
move,5557,452,4,mövè,moov
coming,4753531,453,6,cőmiñg0,kuming1
brought,16187,454,5,brøùg0ħt,brawt
getting,327353,455,6,gettiñg0,geting
european,726563815,456,9,èûrópêán,ueropiyan
matter,51711,457,4,mattèŕ,mata1
shall,8314,458,4,ŝħall,shal
heard,37621,459,4,hèàŕd,hurd1
table,72814,460,5,tâblè,teybl
needs,53826,461,5,nêèdś,niydz
late,4287,462,4,lâtè,leyt
trade,76282,463,5,trâdè,treyd
involved,3575472,464,7,involvèd,involvd
industry,3527876381,465,9,industrý,industriy1
whose,3556,466,4,w0höśè,hooz
ago,1352,467,4,ágô,agoe
century,825772638,468,9,çentûrý,sentueriy
course,41881,469,4,cøùr0sè,kaws1
street,876387,470,6,strêèt,striyt
human,372515,471,6,hûmán,hueman
united,72578732,472,8,ûnîtėd,uenuytid
begone,12355,473,5,begonè,begon
gone,355,473,3,go#nè,gon
yesterday,828776212,474,9,yestèŕdãý,yesturdae
call,4184,475,4,cål0l,kawl
lost,4587,476,4,lo#st,lost
ask,184,477,3,ask,ask
word,8762,478,4,wòŕd,wurd
groups,365568,479,6,gröùps,groops
along,14553,480,5,áloñg0,along
central,8257614,481,7,çentrál,sentral
history,3387638,482,7,històrý,histriy
few,2551,483,3,fëw0,foo1
usually,7283721438,484,10,ûŝûállý,ueshuealiy
changes,43285436,485,8,ĉħânĝėś,kheynjiz
remember,6352511,486,7,rėmembèŕ,rimemba
individual,35237327214,487,11,indívidûál,individueal
programme,665236151,488,8,prôgrammè,proegram1
air,2761,489,3,ãìŕ,eur1
rate,62871,490,4,râtè,reyt1
building,1342353,491,7,bùildiñg0,bilding
sir,8761,492,3,sìŕ,sur1
food,2552,493,4,föòd,food
hands,31526,494,5,handś,handz
committee,4553738,495,7,cómmittêè,komitiy
team,7385,496,4,têàm,tiym
hours,58161,497,4,ħõυŕś,owaz1
indeed,352382,498,6,indêèd,indiyd
language,4153814,499,7,lañgυáĝè,langwaj
someone,875875,500,6,someone,sumwun
everything,2763873353,501,10,evèrýπħiñg0,evriything
short,83187,502,5,ŝħør#t,shawt
shortish,83187383,502,8,ŝħør#tiŝħ,shawtish
certainly,876715438,503,9,çèŕtáìnlý,surtanliy
trying,7678353,504,7,trŷiñg0,truying
based,128871,505,5,bâsèð,beyst1
bass,118,505,3,bass,bas
bass,12881,505,4,bâss,beys1
bass,12882,505,4,bâss,beys2
section,824835,506,6,secţìòn,sekshn
saying,8288353,507,7,sâyiñg0,seyying
lot,4571,508,3,lot,lot1
price,66788,509,5,prîçè,pruys
similar,835341,510,6,simílàŕ,simila
reason,638655,511,6,rêàśón,riyzon
single,83534,512,5,siñglè,singl
minute,535771,513,5,minútè,minut1
minute,535772,513,5,minútè,minut2
minute,5785727,513,7,mînûtè,muynuet
minutes,535778,513,6,minútès,minuts
authority,1873563738,514,10,åùπħorítý,awthoritiy
town,7585,515,4,tõw0n,town
cases,428836,516,6,câsėś,keysiz
common,45555,517,5,commón,komon
true,76551,518,4,trüè,troo1
data,22871,519,5,dâtá,deyta
role,65241,520,4,rôlè,roel1
subject,8714247,521,7,subject,subjekt
europe,72656,522,5,èûrópè,uerop
class,44181,523,4,class,klas1
nature,528431,524,6,nâťùŕè,neykha
necessary,528282638,525,9,neçéssãrý,neseseriy
states,872878,526,6,stâtès,steyts
bank,1154,527,4,bañk,bank
value,71472,528,5,valûè,value
companies,475615386,529,9,cőmpánìêś,kumpaniyz
simply,8356438,530,7,simplý,simpliy
especially,28628331438,531,11,espećiállý,espeshialiy
department,2361675257,532,10,dėpār#tmént,dipartment
hope,3526,533,4,hôpè,hoep
east,3887,534,4,êàst,iyst
personal,67685514,535,8,pèŕsónál,pursonal
figure,2331,536,4,figùŕè,figa
union,725855,537,6,ûnĩón,uenyon
total,752714,538,6,tôtál,toetal
cut,477,539,3,cut,kut
member,52511,540,5,membèŕ,memba
near,531,541,3,nėàŕ,nia
started,8716732,542,7,stār#tėd,startid
private,6678717,543,7,prîvátè,pruyvat
paper,62861,544,5,pâpèŕ,peypa
patients,628832578,545,9,pâţìénts,peyshents
uk,724,546,3,ûk,uek
type,7786,547,4,tŷpè,tuyp
systems,8387256,549,7,sẏstémś,sistemz
french,262543,550,6,frenĉħ,frenkh
herself,37682421,551,7,hèŕself,hurself1
practice,66147381,552,7,practiçè,praktis1
wife,8782,553,4,wîfè,wuyf
low,4521,554,3,lôw0,loe1
seem,83851,555,4,sêèm,siym1
talk,71841,556,4,tål0k,tawk1
former,218511,557,5,før#mèŕ,fawma1
increase,3546388,558,7,incrêàsè,inkriys
friend,26252,559,5,frìend,frend
decision,23838355,560,8,dėçiŝìón,disishon
countries,47576386,561,8,còuntrìêś,kuntriyz
expected,348624732,562,9,ėxpectėd,ikspektid
terms,77656,563,5,tèŕmś,turmz
makes,52848,564,5,mâkès,meyks
earlier,764381,565,6,èàŕlìêŕ,urliya
return,637765,566,6,rėtùŕn,riturn
financial,27851583314,567,11,fînanćiál,fuynanshial
president,662632257,568,9,preśidént,prezident
stage,87284,569,5,stâĝè,steyj
wo,8521,570,3,wô,woe1
needed,5382321,571,6,nêèdėd,niydid1
university,725377683738,572,12,ûnívèŕsítý,uenivursitiy
lord,41821,573,4,lør#d,lawd1
lordly,4182438,573,7,lør#dlý,lawdliy
club,4471,574,4,club,klub
issue,388355,575,6,isŝüè,isshoo
required,634878762,576,9,rėqυîŕèd,rikwuyurd
king,43531,577,4,kiñg0,king1
american,15263415,578,8,ámerícán,amerikan
cos,456,579,3,cóś,koz
couldn,47725,580,5,cōùl0dn,kuudn
parents,6262578,580,7,pã#rénts,perents
tax,71481,581,4,tax,taks1
concerned,45587652,583,8,cónçèŕnèd,konsurnd
higher,37811,584,4,hîg0ħèŕ,huya1
date,2287,585,4,dâtè,deyt
foreign,25625,586,5,foréìg0n,foren
approach,1665243,587,7,ápprôàĉħ,aproekh
rest,62871,588,4,rest,rest1
ground,365852,589,6,grõùnd,grownd
strong,876553,590,6,stroñg0,strong
wrong,6553,591,4,w0roñg0,rong
living,437353,592,6,liviñg0,living
march,51643,593,5,mār#ĉħ,markh
situation,83435528835,594,11,siťüâţìòn,sikhooeyshn
comes,4756,595,4,cőmèś,kumz
provided,665778232,596,9,próvîdėd,provuydid
soon,8555,597,4,söòn,soon
account,145857,598,6,áccõùnt,akownt
bed,122,599,3,bed,bed
offer,521,600,3,o#ffèŕ,ofa
recent,6388257,601,7,rêçént,riysent
girl,3764,602,4,gìŕl,gurl
force,2188,603,4,før#çè,faws
na,5161,604,3,nā,nar1
david,228732,605,6,dâvid,deyvid
final,278514,606,6,fînál,fuynal
secretary,8246272638,607,10,secrétãrý,sekreteriy
art,167,608,3,ār#t,art
led,4221,609,3,led,led1
production,665274835,610,9,próducţìòn,produkshn
various,7263878,611,7,vã#rïòús,veriyus
understand,7527687152,612,10,undèŕstand,undurstand
schools,845546,613,6,scħöòlś,skoolz
bad,112,614,3,bad,bad
weeks,838481,615,5,wêèks,wiyks1
bring,16353,616,5,briñg0,bring
greater,3628711,617,6,grèâtèŕ,greyta1
conditions,455238356,618,9,cóndiţìònś,kondishnz
amount,155857,619,6,ámõùnt,amownt
results,6367478,620,7,rėśults,rizults
added,1232,621,4,addėd,adid
clearly,44376438,622,8,clėàŕlý,kliurliy
paid,6282,623,4,pâìd,peyd
field,23842,624,5,fìêld,fiyld
costs,45878,625,5,co#sts,kosts
project,6654247,626,7,project,projekt
forward,2187621,627,6,før#wàŕd,fawurd1
include,3544552,628,7,inclüdè,inklood
tried,76782,629,5,trîèd,truyd
stop,8756,630,4,stop,stop
decided,23878232,631,8,dėçîdėd,disuydid
red,6221,632,3,red,red1
poor,67761,633,4,pōòr,puur1
award,18182,634,5,áwår0d,awawd
front,26757,635,5,frőnt,frunt
hospital,35863714,636,8,hospitál,hospital
friends,262526,637,6,frìendś,frendz
shown,835251,638,5,ŝħôw0n,shoen1
music,572634,639,6,mûśic,muezik
month,57573,640,5,mőnπħ,munth
game,3285,641,4,gâmè,geym
record,624182,642,6,récør#d,rekawd
plan,6415,643,4,plan,plan
anyone,2538875,644,7,anyone,eniywun
ways,81261,645,4,wãýś,waez1
chapter,431671,646,6,ĉħaptèŕ,khapta
goes,35261,647,4,gôèś,goez1
followed,254522,648,6,follôw0èd,foloed
described,238467812,649,9,dėscrîbèd,diskruybd
royal,653141,650,5,rσy0ál,roial1
easy,38638,651,5,êàśý,iyziy
workers,876416,652,6,wòŕkèŕś,wurkaz
april,286634,653,6,âpríl,eypril
agreed,136382,654,6,ágrêèd,agriyd
planning,6415353,655,7,planniñg0,planing
green,363851,656,5,grêèn,griyn1
students,875522578,657,9,stüdénts,stoodents
despite,2386787,658,7,dėspîtè,dispuyt
june,4555,659,4,jünè,joon
knowledge,554223,660,6,k0now0lédgè,noledg
moved,55572,661,5,mövèd,moovd
news,5556,662,4,nëw0ś,nooz
sound,85852,664,5,sõùnd,sownd
works,87648,665,5,wòŕks,wurks
points,653578,666,6,pσìnts,points
hair,321,667,3,hãìŕ,hea
deal,2384,668,4,dêàl,diyl
basis,128838,669,6,bâsís,beysis
answer,1581,670,4,answ0èŕ,ansa
questions,48288356,671,8,qυesţìònś,kwesshnz
series,8363861,672,6,sėrìêś,siriyz1
please,643861,673,5,plêàśè,pliyz1
allowed,145821,674,5,állõw0èd,alowd1
below,134521,675,5,bėlôw0,biloe1
natural,51437614,676,8,naťúrál,nakhural
inside,358782,677,6,insîdè,insuyd
kept,4267,678,4,kept,kept
current,476257,679,6,currént,kurent
met,527,680,3,met,met
fire,2781,681,4,fîŕè,fuya
meet,53871,682,4,mêèt,miyt1
feet,23871,683,4,fêèt,fiyt1
running,675353,684,6,runniñg0,runing
simple,835642,685,6,simple,simple
died,27821,686,4,dîèd,duyd1
happened,316252,687,6,happénèd,hapend
manager,515141,688,6,manáĝèŕ,manaja
hear,3312,689,3,hėàŕ,hia2
computer,45567271,690,8,cómpûtèŕ,kompueta
security,8347263738,691,10,sėcûrítý,sikueritiy
board,11821,692,4,bøàr0d,bawd1
evening,3875353,693,7,êvèniñg0,iyvning
structure,876747721,694,9,structûŕè,struktuea
carried,416382,695,6,carrìêd,kariyd
bill,1341,696,3,bill,bil1
sent,82571,698,4,sent,sent1
test,7287,699,4,test,test
